f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
1054.0 	 0.015242865709781221 	 23.854989812871338 	 0.014227964512608614 	 -54.279836108611676
1055.0 	 0.015373204487925535 	 22.7216402700899 	 0.014004654959749773 	 -54.92391312198527
1056.0 	 0.015499450823594482 	 21.570320823876422 	 0.0137867806458468 	 -55.547450162136435
1057.0 	 0.01562120926204362 	 20.401550599087088 	 0.013574237888596774 	 -56.15127429757113
1058.0 	 0.01573808235618455 	 19.215922559816295 	 0.013366917081824728 	 -56.73617861052737
1059.0 	 0.015849673609794824 	 18.014104534997625 	 0.013164704091002696 	 -57.30292300208682
1060.0 	 0.015955590649238988 	 16.796839587654034 	 0.012967481461918949 	 -57.852235100296475
1061.0 	 0.01605544858860537 	 15.564945665245022 	 0.012775129463322538 	 -58.3848112446406
1062.0 	 0.016148873544674758 	 14.319314477476082 	 0.012587526982514497 	 -58.90131752447825
1063.0 	 0.016235506250065954 	 13.060909559345513 	 0.012404552291069114 	 -59.40239085277212
1064.0 	 0.016315005705635544 	 11.790763491003693 	 0.01222608369617454 	 -59.88864005963455
1065.0 	 0.016387052807144496 	 10.509974261939037 	 0.012052000091495676 	 -60.36064699296648
1066.0 	 0.0164513538767298 	 9.21970078471615 	 0.011882181419992787 	 -60.81896761581726
1067.0 	 0.016507644027184697 	 7.9211575824688945 	 0.011716509059777872 	 -61.26413309209884
1068.0 	 0.016555690286740553 	 6.615608693998044 	 0.011554866142858415 	 -61.696650853990036
1069.0 	 0.016595294414151373 	 5.304360859939958 	 0.01139713781549976 	 -62.11700564580363
1070.0 	 0.016626295338492338 	 3.988756072317436 	 0.011243211447928185 	 -62.52566054029907
1071.0 	 0.016648571165152292 	 2.670163587079704 	 0.011092976800188779 	 -62.923057924438474
1072.0 	 0.016662040698851372 	 1.349971514264547 	 0.01094632615015964 	 -63.30962045242897
1073.0 	 0.016666664445841386 	 0.02957811250157141 	 0.010803154388998749 	 -63.68575196459454
1074.0 	 0.016662445070325306 	 -1.2896170768315702 	 0.010663359088653573 	 -64.0518383711996
1075.0 	 0.016649427294044873 	 -2.6062221157797847 	 0.010526840545490012 	 -64.40824850081958
1076.0 	 0.016627697242349842 	 -3.918861435690089 	 0.010393501803588919 	 -64.75533491323867
1077.0 	 0.01659738125426915 	 -5.226184345717048 	 0.010263248660809146 	 -65.0934346771637
1078.0 	 0.01655864418755419 	 -6.526873154381397 	 0.010135989660318895 	 -65.42287011328969
1079.0 	 0.01651168726180642 	 -7.819650785736178 	 0.010011636069947615 	 -65.74394950344585
1080.0 	 0.016456745493165816 	 -9.103287785939058 	 0.009890101851402246 	 -66.05696776669936
1081.0 	 0.016394084782261696 	 -10.376608632740643 	 0.009771303621121614 	 -66.36220710340477
1082.0 	 0.01632399872297598 	 -11.638497278878251 	 0.009655160604304705 	 -66.6599376082681
1083.0 	 0.016246805202935654 	 -12.887901879838717 	 0.009541594583439856 	 -66.95041785355043
1084.0 	 0.016162842867562872 	 -14.123838676157812 	 0.009430529842480143 	 -67.23389544356824
1085.0 	 0.016072467518108802 	 -15.34539501967122 	 0.009321893107649642 	 -67.51060754166632
1086.0 	 0.01597604851062621 	 -16.551731551257504 	 0.009215613485726186 	 -67.78078137084124
1087.0 	 0.01587396521761278 	 -17.742083554111286 	 0.009111622400523817 	 -68.04463468918634
1088.0 	 0.015766603607452523 	 -18.91576152102593 	 0.009009853528192325 	 -68.30237624131121
1089.0 	 0.015654352989186562 	 -20.072150986289223 	 0.00891024273185805 	 -68.5542061868657
1090.0 	 0.015537602961948812 	 -21.210711682432876 	 0.008812727996049655 	 -68.8003165072695
1091.0 	 0.015416740599974815 	 -22.33097608920004 	 0.008717249361282556 	 -69.04089139171442
